"modeldataset","presabs","id","lat","long","elev_m","bio15_stream","SLOPE_stream","terrough20C_stream","bio12_stream","logbio12_stream","logDrainAre_stream"
"Stream ENM",0,"Pseudo12053",37.6070833333333,-119.822083333667,573,102.498825073242,0.0339573808014393,132.448776245117,468.915008544922,6.15255184546872,0.546882874562884
"Stream ENM",0,"Pseudo12054",41.2620833333333,-123.230416667,1109,70.7665176391602,0.156120494008064,90.1227722167969,34.056999206543,3.55697528560023,0.448066295902507
"Stream ENM",0,"Pseudo12055",37.88625,-120.126250000333,920,67.3115005493164,0.245276853442192,130.202133178711,17.4389991760254,2.91446794203651,0.711773893127006
"Stream ENM",0,"Pseudo12056",38.9029166666667,-121.247916667,76,81.9758071899414,0.00311827007681131,3.60817790031433,22.367000579834,3.15132479542015,0.68744140195585
"Stream ENM",0,"Pseudo12057",36.2970833333333,-117.097083333667,2105,11.7919549942017,0.0759700536727905,152.310729980469,3.20700001716614,1.43674980868876,0.369346471440257
"Stream ENM",0,"Pseudo12058",39.7904166666667,-121.617083333667,384,82.6000289916992,0.123600162565708,82.1217346191406,50.0320014953613,3.93245291624208,0.896943503378268
"Stream ENM",0,"Pseudo12059",43.40375,-124.047916667,13,115.39037322998,0.0044578299857676,60.790168762207,276.423004150391,5.62554343216553,0.591753759720981
"Stream ENM",0,"Pseudo12060",37.9395833333333,-117.686250000333,1481,19.0835781097412,0.00948220025748014,12.0219421386719,1.65900003910065,0.977950126965903,1.03950337879994
"Stream ENM",0,"Pseudo12061",38.94875,-122.900416667,435,100.234237670898,0.00746536022052169,30.0472850799561,237.259002685547,5.47335832853834,0.444167624845023
"Stream ENM",0,"Pseudo12062",38.2654166666667,-120.477916667,780,28.3553123474121,0.0538350194692612,30.0444774627686,3.78699994087219,1.56590389805863,1.26598189804739
"Stream ENM",0,"Pseudo12063",43.42125,-124.023750000333,9,114.621551513672,0.0451953187584877,48.728931427002,297.717010498047,5.69949667203728,0.500997881066427
"Stream ENM",0,"Pseudo12064",36.3145833333333,-119.542916667,77,2.87558746337891,0.00108893995638937,1.04945087432861,0.352999985218048,0.302324338263335,0.437556974671907
"Stream ENM",0,"Pseudo12065",40.7779166666667,-123.707916667,858,72.870475769043,0.244400382041931,121.956977844238,146.723007202148,4.99533894722467,0.428675846175449
"Stream ENM",0,"Pseudo12066",43.54625,-122.729583333667,655,106.851669311523,0.043164350092411,81.584098815918,490.045989990234,6.19653778937603,0.616812276119175
"Stream ENM",0,"Pseudo12067",35.7629166666667,-120.537916667,442,7.13956785202026,0.0452033095061779,29.8778762817383,0.778999984264374,0.57605139983849,1.11431059510858
"Stream ENM",0,"Pseudo12068",38.1504166666667,-122.344583333667,-3,0,0,1.52371394634247,0,0,0
"Stream ENM",0,"Pseudo12069",43.7620833333333,-123.592916667,180,116.084762573242,0.00727475993335247,54.8886833190918,496.5419921875,6.20967995944366,0.579967209704043
"Stream ENM",0,"Pseudo12070",37.23375,-122.077916667,598,67.4397659301758,0.223501414060593,111.920867919922,18.0429992675781,2.9466995415152,0.792186439506736
"Stream ENM",0,"Pseudo12071",38.8254166666667,-121.487083333667,12,59.0483856201172,0.000944199971854687,1.74938404560089,10.206000328064,2.41644937841884,0.707408470903004
"Stream ENM",0,"Pseudo12072",37.9345833333333,-120.666250000333,237,106.158515930176,0.000417689996538684,15.901346206665,135.281997680664,4.91472625133417,0.876251526651565
"Stream ENM",0,"Pseudo12073",40.8495833333333,-122.380416667,326,86.9483795166016,9.99999974737875e-06,77.6799468994141,788.385009765625,6.67125417364589,0.536176880423446
"Stream ENM",0,"Pseudo12074",43.6204166666667,-122.496250000333,1055,107.014175415039,0.122248739004135,67.6167526245117,324.532989501953,5.78546380674945,0.32641453075094
"Stream ENM",0,"Pseudo12075",35.39625,-117.923750000333,795,43.8371353149414,0.0157610401511192,63.3144035339355,5.16200017929077,1.81840142927067,0.762529861963543
"Stream ENM",0,"Pseudo12076",39.3145833333333,-121.231250000333,504,66.2918548583984,0.104915179312229,57.4990997314453,19.0860004425049,3.00002307700166,0.777623415987769
"Stream ENM",0,"Pseudo12077",37.8504166666667,-120.737083333667,73,23.8894290924072,0.00650194985792041,10.1629505157471,2.86299991607666,1.35144406195923,0.76093989595986
"Stream ENM",0,"Pseudo12078",40.5645833333333,-122.194583333667,148,86.0419464111328,0.00510790990665555,8.2886381149292,36.0820007324219,3.61313169642707,0.93327988051227
"Stream ENM",0,"Pseudo12079",38.7104166666667,-121.381250000333,31,75.8967742919922,0.00242668995633721,3.62453007698059,15.664999961853,2.81331070947065,0.795291974816365
"Stream ENM",0,"Pseudo12080",39.0970833333333,-121.735416667,11,0,0,0.983825981616974,0,0,0
"Stream ENM",0,"Pseudo12081",38.01125,-117.896250000333,1432,10.8475532531738,0.0294869896024466,32.2709808349609,0.781000018119812,0.577175014481479,0.972175800029384
"Stream ENM",0,"Pseudo12082",38.0695833333333,-121.461250000333,-4,6.6666374206543,9.99999974737875e-06,2.30814051628113,0.88400000333786,0.633397177925859,0.296694405475839
"Stream ENM",0,"Pseudo12083",35.7954166666667,-120.678750000333,256,15.7151460647583,0.0623113512992859,75.0472259521484,1.85000002384186,1.04731900264612,0.700572568393371
"Stream ENM",0,"Pseudo12084",41.1970833333333,-122.615416667,1248,68.8467330932617,0.241487845778465,150.518966674805,40.173999786377,3.71780698399882,0.56603540288101
"Stream ENM",0,"Pseudo12085",38.0520833333333,-120.731250000333,346,26.1414451599121,0.00525163998827338,9.1156177520752,3.12100005149841,1.41609586485326,0.974508527146687
"Stream ENM",0,"Pseudo12086",39.32625,-122.190416667,26,116.13648223877,0.00144209002610296,1.33987426757812,228.287002563477,5.43497450514993,0.700763116503721
"Stream ENM",0,"Pseudo12087",36.0854166666667,-118.907916667,178,25.6102046966553,0.000248419994022697,8.03887748718262,3.88100004196167,1.58535012550195,0.450674474823355
"Stream ENM",0,"Pseudo12088",36.8679166666667,-121.793750000333,3,0,0,6.43840646743774,0,0,0
"Stream ENM",0,"Pseudo12089",37.62375,-121.187083333667,8,65.0231170654297,9.99999974737875e-06,2.66674375534058,42878.734375,10.6661546011126,0.464197833719911
"Stream ENM",0,"Pseudo12090",38.2845833333333,-121.598750000333,-1,0,0,1.81857407093048,0,0,0
"Stream ENM",0,"Pseudo12091",41.02625,-123.656250000333,119,74.625732421875,0.168181136250496,71.6385116577148,49.7000007629395,3.92592592564525,0.605334678096611
"Stream ENM",0,"Pseudo12092",38.2779166666667,-121.789583333667,0,0,0,1.13874304294586,0,0,0
"Stream ENM",0,"Pseudo12093",37.2879166666667,-119.661250000333,825,87.8798294067383,0.0528121814131737,29.0304470062256,30.4270000457764,3.4476673975036,0.416974399710107
"Stream ENM",0,"Pseudo12094",37.4520833333333,-122.017916667,-2,0.444370687007904,0,1.15197336673737,0.0469999983906746,0.0459289303513173,0
"Stream ENM",0,"Pseudo12095",38.1520833333333,-121.661250000333,-5,26.8222198486328,9.99999974737875e-06,1.37653076648712,3.47000002861023,1.49738841502598,0.343842144272421
"Stream ENM",0,"Pseudo12096",35.3279166666667,-117.850416667,584,13.7225589752197,0.0352849699556828,1.94928014278412,1.14400005340576,0.762673268117958,0.781756988570691
"Stream ENM",0,"Pseudo12097",39.14875,-122.603750000333,603,76.5593719482422,0.127305880188942,165.224411010742,29.8540000915527,3.42926640455704,0.585838318828193
"Stream ENM",0,"Pseudo12098",42.8295833333333,-124.469583333667,20,103.890632629395,0.0121925799176097,36.2242584228516,1141.78796386719,7.04122613815834,0.512844479984789
"Stream ENM",0,"Pseudo12099",38.19625,-122.581250000333,2,106.581321716309,0.000927609973587096,10.7911586761475,465.838012695312,6.14598232960619,0.624861719202007
"Stream ENM",0,"Pseudo12100",39.02125,-122.673750000333,407,3.75564861297607,9.99999974737875e-06,61.2428169250488,0.375,0.318453731118535,0.446627735219344
"Stream ENM",0,"Pseudo12101",35.58125,-118.802083333667,784,62.5463256835938,0.0594251491129398,35.8358268737793,10.8409996032715,2.47156805184417,0.556413131157047
"Stream ENM",0,"Pseudo12102",37.9654166666667,-121.386250000333,-2,0,0,1.29915869235992,0,0,0
"Stream ENM",0,"Pseudo12103",40.4220833333333,-122.977083333667,1285,69.0261840820312,0.106178939342499,55.8144264221191,23.1830005645752,3.18564993031553,0.665669653471084
"Stream ENM",0,"Pseudo12104",38.3570833333333,-120.783750000333,450,0,0,16.9972534179688,0,0,0
"Stream ENM",0,"Pseudo12105",36.3970833333333,-121.402083333667,246,24.3191509246826,0.12902969121933,89.7716369628906,2.67700004577637,1.30209721476851,1.00468406075989
"Stream ENM",0,"Pseudo12106",42.85625,-123.322916667,556,116.261894226074,0.161632195115089,87.4901657104492,47.5730018615723,3.88306785929797,0.754434834959506
