"Surv","z","z1","Repr","Fec","SiteID","PlotID","Region","ID","NewPlot_13","NewPlot_14","Year"
0,18,NA,0,NA,"LOOK","LOOKP07","Within","tran_894",0,1,"2014to2015"
0,12,NA,0,NA,"LOOK","LOOKP07","Within","tran_898",0,1,"2014to2015"
1,29,15,0,NA,"LOOK","LOOKP08","Within","tran_862",0,1,"2014to2015"
0,35,NA,0,NA,"LOOK","LOOKP08","Within","tran_866",0,1,"2014to2015"
1,29,103,0,NA,"LOOK","LOOKP08","Within","tran_863",0,1,"2014to2015"
0,34,NA,0,NA,"LOOK","LOOKP08","Within","tran_865",0,1,"2014to2015"
1,132,252,0,NA,"LOOK","LOOKP08","Within","tran_864",0,1,"2014to2015"
0,80,NA,0,NA,"LOOK","LOOKP09","Within","tran_871",0,1,"2014to2015"
0,12,NA,0,NA,"LOOK","LOOKP09","Within","tran_867",0,1,"2014to2015"
0,13,NA,0,NA,"LOOK","LOOKP09","Within","tran_868",0,1,"2014to2015"
0,23,NA,0,NA,"LOOK","LOOKP09","Within","tran_873",0,1,"2014to2015"
0,29,NA,0,NA,"LOOK","LOOKP09","Within","tran_877",0,1,"2014to2015"
0,25,NA,0,NA,"LOOK","LOOKP09","Within","tran_872",0,1,"2014to2015"
0,50,NA,0,NA,"LOOK","LOOKP09","Within","tran_874",0,1,"2014to2015"
1,21,170,0,NA,"LOOK","LOOKP10","Within","tran_851",0,1,"2014to2015"
1,16,45,0,NA,"LOOK","LOOKP10","Within","tran_858",0,1,"2014to2015"
1,130,115,1,5,"LOOK","LOOKP10","Within","tran_857",0,1,"2014to2015"
1,19,48,1,1,"LOOK","LOOKP10","Within","tran_855",0,1,"2014to2015"
1,58,68,0,NA,"LOOK","LOOKP10","Within","tran_860",0,1,"2014to2015"
0,61,NA,0,NA,"LOOK","LOOKP10","Within","tran_854",0,1,"2014to2015"
1,39,49,0,NA,"LOOK","LOOKP10","Within","tran_861",0,1,"2014to2015"
